gene	n_cell_per_gene	prct_zero	expression_mean
FAM65A	482	0.0759055118110236	0.489491338582677
C6	11	0.00173228346456693	0.00640314960629921
RAI14	16	0.00251968503937008	0.0090755905511811
SOX30	35	0.00551181102362205	0.0200299212598425
PNKP	705	0.111023622047244	0.745872440944881
BEST2	9	0.00141732283464567	0.00486614173228346
PHLPP2	219	0.034488188976378	0.140796850393701
SPDL1	303	0.0477165354330709	0.308165354330709
STAU2	864	0.136062992125984	0.889908661417323
PQLC2	168	0.0264566929133858	0.163932283464567
CTNS	210	0.0330708661417323	0.203814173228347
RTN4R	35	0.00551181102362205	0.0367496062992126
PHF23	212	0.0333858267716535	0.215570078740157
CDH10	3	0.00047244094488189	0.00137795275590551
INPP4A	1219	0.191968503937008	0.938174803149605
RAB27B	102	0.0160629921259843	0.0843511811023623
PSMA4	1965	0.309448818897638	2.63475590551181
MYO16	28	0.00440944881889764	0.00982677165354331
LSG1	815	0.128346456692913	0.822666141732283
PARP3	409	0.0644094488188976	0.468050393700787
TNC	60	0.00944881889763779	0.0384314960629921
THAP3	589	0.092755905511811	0.58024409448819
FAM65C	213	0.0335433070866142	0.155954330708661
TDP1	823	0.129606299212598	0.854689763779526
AIFM2	354	0.055748031496063	0.313828346456693
C2orf83	9	0.00141732283464567	0.00643307086614173
SPATA7	62	0.00976377952755906	0.0621070866141732
MED17	991	0.156062992125984	1.0774
RETSAT	589	0.092755905511811	0.538667716535433
CAPG	708	0.111496062992126	0.956538582677165
AP2S1	1415	0.222834645669291	1.81584724409449
USH2A	49	0.00771653543307087	0.0121889763779528
ZPBP	6	0.000944881889763779	0.00342362204724409
TG	170	0.0267716535433071	0.115384251968504
ADAM28	256	0.0403149606299213	0.230486614173228
BARX2	138	0.0217322834645669	0.106466141732284
DCUN1D1	1678	0.264251968503937	1.3700031496063
PHF15	895	0.140944881889764	0.776223622047244
ZIC2	6	0.000944881889763779	0.00162204724409449
LCP2	4464	0.702992125984252	4.74031653543306
TRIT1	198	0.0311811023622047	0.205214173228346
ADRB1	93	0.0146456692913386	0.078496062992126
CUL7	431	0.0678740157480315	0.295373228346457
CTNNA1	701	0.110393700787402	0.76227716535433
PHKA2	570	0.0897637795275591	0.45959842519685
CNTLN	102	0.0160629921259843	0.0617637795275591
EPHA3	20	0.0031496062992126	0.00706456692913386
HSPA5	3697	0.582204724409449	4.46353385826771
DSG2	18	0.00283464566929134	0.00353543307086614
GEMIN8	308	0.048503937007874	0.341899212598425
OFD1	1873	0.29496062992126	1.9143842519685
GPM6B	391	0.0615748031496063	0.362423622047244
MAGEC2	8	0.00125984251968504	0.00521889763779528
PREX2	23	0.00362204724409449	0.00495590551181102
WDR37	724	0.114015748031496	0.598045669291339
YTHDC2	855	0.134645669291339	0.742859842519685
CTPS2	123	0.0193700787401575	0.103390551181102
ATP6V1H	892	0.140472440944882	1.08194488188976
POLR2B	1542	0.242834645669291	1.65179212598425
FAM214A	1326	0.208818897637795	1.3837842519685
ARAP2	2576	0.405669291338583	2.21523937007874
TPR	2491	0.392283464566929	2.69697952755906
CP	102	0.0160629921259843	0.0673496062992126
KIAA0556	408	0.064251968503937	0.374548031496063
DTNBP1	637	0.100314960629921	0.610436220472441
XK	18	0.00283464566929134	0.00823149606299213
ANO2	10	0.0015748031496063	0.00335905511811024
C12orf4	412	0.0648818897637795	0.432286614173228
SCML1	141	0.0222047244094488	0.120963779527559
WWC3	920	0.14488188976378	0.714576377952756
ARHGAP6	16	0.00251968503937008	0.00478110236220472
FAM184B	145	0.0228346456692913	0.0442740157480315
MAP4	2765	0.435433070866142	2.82299370078739
GOPC	609	0.0959055118110236	0.501754330708661
ROS1	13	0.00204724409448819	0.00169606299212598
USP28	925	0.145669291338583	0.942177952755905
HDAC9	145	0.0228346456692913	0.107214173228346
TSPAN17	890	0.140157480314961	0.956272440944881
NOP16	1686	0.265511811023622	1.17790078740157
CC2D2A	107	0.0168503937007874	0.0507511811023622
RRM2B	361	0.0568503937007874	0.318505511811024
ZNF800	1403	0.220944881889764	1.50705196850394
TNFRSF17	18	0.00283464566929134	0.0139070866141732
SNX29	631	0.0993700787401575	0.621467716535434
LMO3	20	0.0031496062992126	0.00727716535433071
MRPS10	776	0.122204724409449	0.813340157480315
GUCA1A	6	0.000944881889763779	0.00480157480314961
RSF1	1890	0.297637795275591	2.17429763779527
VPS13D	1488	0.234330708661417	1.16496062992126
CELF2	4495	0.707874015748032	4.63477637795275
FAM120A	1035	0.162992125984252	0.926990551181103
R3HDM1	1330	0.209448818897638	1.40077480314961
COL9A2	150	0.0236220472440945	0.128762204724409
KITLG	12	0.00188976377952756	0.00619842519685039
ERCC8	241	0.0379527559055118	0.261811023622047
ADAMTS6	217	0.0341732283464567	0.172494488188976
H6PD	938	0.147716535433071	0.521716535433071
VAMP3	538	0.0847244094488189	0.602541732283464
PER3	285	0.0448818897637795	0.233127559055118
UTS2	151	0.0237795275590551	0.168228346456693
TNFRSF9	2023	0.318582677165354	2.41708503937008
EPN3	17	0.00267716535433071	0.00727086614173228
SRD5A2	13	0.00204724409448819	0.00694015748031496
LTBP1	19	0.00299212598425197	0.0083748031496063
RCN1	453	0.0713385826771654	0.45976062992126
ELN	13	0.00204724409448819	0.00699370078740157
RFC2	512	0.0806299212598425	0.596656692913386
ARID1B	2147	0.338110236220472	1.14930393700787
CLPTM1L	549	0.0864566929133858	0.567981102362205
NEDD4L	56	0.00881889763779528	0.0386236220472441
FOXP3	9	0.00141732283464567	0.00745826771653543
PPP1R3F	67	0.0105511811023622	0.0643102362204724
HEXB	1310	0.206299212598425	1.57502204724409
PTCD2	103	0.0162204724409449	0.104914960629921
KIAA2022	17	0.00267716535433071	0.00249448818897638
JKAMP	782	0.123149606299213	0.969201574803149
DKK3	230	0.0362204724409449	0.289192125984252
ARHGEF5	189	0.0297637795275591	0.140267716535433
NFE2L3	465	0.0732283464566929	0.363228346456693
MCUR1	340	0.0535433070866142	0.274587401574803
LIMA1	483	0.0760629921259843	0.507974803149607
LETMD1	907	0.142834645669291	1.06085511811024
SLC4A8	152	0.0239370078740158	0.126655118110236
LAMC3	13	0.00204724409448819	0.00303149606299213
PTGER3	28	0.00440944881889764	0.00908976377952756
TNIP3	1238	0.19496062992126	1.19862047244094
MAPK9	411	0.0647244094488189	0.333009448818898
COL23A1	25	0.00393700787401575	0.0104645669291339
BCAR1	21	0.00330708661417323	0.00810866141732284
FAM160A2	432	0.0680314960629921	0.374565354330709
HERPUD1	3432	0.540472440944882	4.71671653543306
HOMER3	22	0.00346456692913386	0.0159826771653543
RAD51	280	0.0440944881889764	0.315552755905512
POLQ	291	0.0458267716535433	0.190963779527559
PIK3CB	527	0.082992125984252	0.531658267716536
CYBA	2122	0.334173228346457	2.47384094488189
THOC3	914	0.143937007874016	1.05265511811024
HEBP2	244	0.0384251968503937	0.20335905511811
MPHOSPH9	1669	0.262834645669291	1.88535275590551
PLEKHA5	231	0.0363779527559055	0.189135433070866
PRSS8	16	0.00251968503937008	0.0107102362204724
SIKE1	1023	0.161102362204724	1.1100062992126
RRP12	517	0.0814173228346457	0.472171653543307
FNIP2	124	0.0195275590551181	0.0784220472440946
MSMO1	626	0.0985826771653543	0.691996850393701
TTC17	2157	0.339685039370079	2.17768818897638
ALX4	20	0.0031496062992126	0.00436220472440945
FSTL4	29	0.00456692913385827	0.0123086614173228
FOXN3	1774	0.279370078740157	1.63844724409449
METTL24	17	0.00267716535433071	0.0150897637795276
AKR7A2	780	0.122834645669291	0.944777952755905
MRTO4	346	0.054488188976378	0.338012598425197
NNAT	12	0.00188976377952756	0.00541259842519685
USE1	572	0.0900787401574803	0.691031496062993
MCF2L2	222	0.0349606299212598	0.132366929133858
NRIP2	102	0.0160629921259843	0.065896062992126
LAMA3	28	0.00440944881889764	0.0102330708661417
AP5M1	633	0.0996850393700787	0.681588976377952
ANAPC4	981	0.154488188976378	1.0611905511811
KCNQ1	22	0.00346456692913386	0.0123417322834646
TRAPPC3	1090	0.171653543307087	1.35232125984252
THRAP3	4539	0.714803149606299	4.28235590551181
PHPT1	1215	0.191338582677165	1.53012913385827
ENTPD2	11	0.00173228346456693	0.00706456692913386
LY75	1203	0.189448818897638	1.04116220472441
ARID4B	3681	0.579685039370079	4.19370708661417
OPN3	41	0.00645669291338583	0.0324409448818898
SDCCAG8	956	0.150551181102362	1.06267874015748
PTPRN	29	0.00456692913385827	0.0215748031496063
HHAT	127	0.02	0.114137007874016
KIF1B	587	0.0924409448818898	0.36639842519685
FOXC1	12	0.00188976377952756	0.00503622047244095
TBC1D22A	1207	0.19007874015748	1.21009921259842
SYNE2	4377	0.689291338582677	4.58269606299214
PLEKHH1	76	0.0119685039370079	0.0264913385826772
ATP9A	365	0.0574803149606299	0.265502362204724
CBLN4	6	0.000944881889763779	0.00268031496062992
CHRDL2	7	0.00110236220472441	0.00215433070866142
FAM168A	768	0.120944881889764	0.501329133858268
RELT	652	0.102677165354331	0.573125984251968
GALC	681	0.107244094488189	0.689148031496063
NOP58	3880	0.611023622047244	4.72958267716535
SZRD1	1938	0.305196850393701	1.81755590551181
KCNH2	15	0.00236220472440945	0.0069496062992126
CUL1	1164	0.183307086614173	1.00048031496063
FAM114A2	449	0.0707086614173228	0.485179527559055
CYFIP2	3270	0.51496062992126	3.72640787401575
TAB2	1122	0.176692913385827	1.04910866141732
GINM1	483	0.0760629921259843	0.495155905511811
EIF2AK2	1510	0.237795275590551	1.50565826771653
USP36	2898	0.456377952755906	2.91000472440945
KMT2C	2703	0.425669291338583	2.02791653543307
MCOLN3	68	0.0107086614173228	0.0500425196850394
CCDC85A	6	0.000944881889763779	0.00196850393700787
PUM2	2232	0.351496062992126	1.82090078740158
MRPL43	942	0.148346456692913	1.20045511811024
ITIH4	261	0.0411023622047244	0.275417322834646
ITIH1	7	0.00110236220472441	0.00497952755905512
C4orf27	680	0.107086614173228	0.802026771653543
ZFR	1884	0.296692913385827	1.99593700787401
ZNF280C	545	0.0858267716535433	0.427532283464567
NPFFR2	7	0.00110236220472441	0.00204724409448819
PHF21B	20	0.0031496062992126	0.0155307086614173
TRAF1	2187	0.344409448818898	1.87618267716535
RC3H2	1396	0.219842519685039	1.29892755905512
PCGF2	20	0.0031496062992126	0.0143527559055118
IL17RB	79	0.0124409448818898	0.0435795275590551
TRAF3IP2	179	0.0281889763779528	0.160582677165354
GYG2	9	0.00141732283464567	0.00559527559055118
DCBLD2	39	0.00614173228346457	0.0190141732283465
SOAT1	1465	0.230708661417323	1.39726456692914
PKP2	18	0.00283464566929134	0.00704724409448819
MSH4	33	0.00519685039370079	0.0184141732283465
F7	13	0.00204724409448819	0.00751653543307087
GDI2	2752	0.433385826771654	3.16414960629922
PRDM1	4157	0.654645669291339	4.63020787401575
ATG5	1279	0.201417322834646	1.31072125984252
TMCC3	100	0.015748031496063	0.0875700787401575
PITHD1	1483	0.233543307086614	1.48170393700787
MTA3	370	0.0582677165354331	0.385286614173229
USP13	156	0.0245669291338583	0.101014173228346
ATP11B	1333	0.20992125984252	1.15083622047244
LAMC2	17	0.00267716535433071	0.00738897637795276
CDK14	163	0.0256692913385827	0.128274015748031
SEC61A1	2644	0.416377952755906	3.0038251968504
PPP1R12A	3138	0.494173228346457	3.27377952755905
RASGRF1	29	0.00456692913385827	0.00924251968503937
CAMK2B	27	0.00425196850393701	0.0179086614173228
CROCC	688	0.108346456692913	0.452223622047244
POLR3E	2224	0.350236220472441	2.52402834645669
ATP2B4	2864	0.451023622047244	2.58387244094488
ZC3H11A	2013	0.317007874015748	1.79543937007874
RIOK2	488	0.0768503937007874	0.579370078740157
YIPF1	862	0.135748031496063	0.811831496062991
NDC1	438	0.0689763779527559	0.417163779527559
DGKG	25	0.00393700787401575	0.0111685039370079
FLYWCH1	569	0.0896062992125984	0.495231496062992
UNKL	542	0.0853543307086614	0.446844094488189
TBXAS1	184	0.0289763779527559	0.183195275590551
PARP12	745	0.117322834645669	0.746308661417324
ALDH18A1	648	0.102047244094488	0.676051968503937
TARBP1	506	0.0796850393700787	0.514724409448819
PET112	241	0.0379527559055118	0.240124409448819
MXD1	1319	0.207716535433071	1.2527905511811
CDK17	1710	0.269291338582677	1.76625196850394
DNAJC25	448	0.0705511811023622	0.377070866141732
SLC2A3	4031	0.634803149606299	5.37132440944882
PSD	449	0.0707086614173228	0.256472440944882
CTDP1	388	0.0611023622047244	0.281631496062992
YBX3	891	0.140314960629921	0.770489763779528
STYK1	227	0.035748031496063	0.220598425196851
WNK1	4102	0.645984251968504	4.05917007874015
RPS17P5	27	0.00425196850393701	0.0151007874015748
CCAR1	1900	0.299212598425197	2.10748818897638
OGFR	357	0.0562204724409449	0.283741732283465
GNA15	200	0.031496062992126	0.18792125984252
CREB3L3	29	0.00456692913385827	0.0259606299212598
PIGV	167	0.0262992125984252	0.180625196850394
PTPRU	20	0.0031496062992126	0.00806929133858268
SNRNP40	1369	0.215590551181102	1.66970393700788
RIMBP2	12	0.00188976377952756	0.00341102362204725
COL11A1	8	0.00125984251968504	0.00306929133858268
QSER1	202	0.0318110236220472	0.142927559055118
MPC1	995	0.156692913385827	1.27118267716535
ACAA1	1327	0.208976377952756	1.64856062992126
BCAT1	275	0.0433070866141732	0.223417322834646
HDAC7	1268	0.199685039370079	1.06127401574803
LZTS1	46	0.00724409448818898	0.0293606299212598
PRDM6	21	0.00330708661417323	0.00516535433070866
SPAG4	222	0.0349606299212598	0.189971653543307
NCKAP1	66	0.0103937007874016	0.0238866141732284
MRPS35	763	0.120157480314961	0.917724409448819
GUCY1B3	8	0.00125984251968504	0.00415118110236221
SFSWAP	1296	0.204094488188976	1.17550078740157
TNK2	919	0.144724409448819	0.644513385826772
MON2	1766	0.278110236220472	1.57497637795275
CDH3	9	0.00141732283464567	0.00512125984251969
GPBP1	3249	0.511653543307087	3.54295748031496
DGAT2	29	0.00456692913385827	0.0155874015748031
ZNF112	9	0.00141732283464567	0.00317322834645669
CS	2399	0.377795275590551	2.72402047244095
LTK	18	0.00283464566929134	0.0144897637795276
MRPS24	1088	0.171338582677165	1.43842362204724
ELMO2	1217	0.191653543307087	1.40153543307087
WAPAL	1616	0.254488188976378	1.39049763779527
VMP1	4059	0.639212598425197	4.79011496062993
APPBP2	676	0.106456692913386	0.597029921259842
POLD1	540	0.0850393700787402	0.584414173228347
SEZ6	68	0.0107086614173228	0.0624362204724409
EIF4B	4115	0.648031496062992	4.77128661417324
SLC6A16	112	0.0176377952755906	0.0984708661417323
GLTSCR1	197	0.0310236220472441	0.127459842519685
SPHK2	477	0.0751181102362205	0.451494488188977
RPL18	5193	0.817795275590551	8.17201574803148
CA11	81	0.012755905511811	0.0839984251968504
ISOC2	252	0.0396850393700787	0.290187401574803
U2AF2	941	0.148188976377953	0.628976377952756
EPN1	335	0.052755905511811	0.177248818897638
MED29	1513	0.238267716535433	1.70045196850394
AHRR	29	0.00456692913385827	0.0156125984251968
ZNF275	341	0.0537007874015748	0.262620472440945
MTMR1	553	0.0870866141732283	0.537502362204724
GPC1	48	0.00755905511811024	0.033148031496063
ADCK1	101	0.0159055118110236	0.101530708661417
HAGH	793	0.12488188976378	0.969875590551181
RNF4	2670	0.420472440944882	3.122831496063
CASP8	2181	0.343464566929134	2.41776062992126
LIMCH1	28	0.00440944881889764	0.0102503937007874
ASUN	576	0.0907086614173228	0.641988976377953
TM7SF3	391	0.0615748031496063	0.387741732283465
DLX3	3	0.00047244094488189	0.0015748031496063
SPA17	48	0.00755905511811024	0.0372125984251969
TSPAN32	861	0.135590551181102	0.951195275590551
WISP2	15	0.00236220472440945	0.00700472440944882
ST3GAL6	36	0.00566929133858268	0.0301590551181102
ATP2C2	135	0.021259842519685	0.0776110236220472
NGFR	60	0.00944881889763779	0.0454409448818898
CDON	31	0.00488188976377953	0.0174377952755906
TAF2	974	0.153385826771654	0.970344881889765
HIPK2	1080	0.17007874015748	0.733929133858268
TNPO3	982	0.154645669291339	0.734340157480314
MEF2BNB-MEF2B	375	0.0590551181102362	0.354140157480315
RFXANK	951	0.149763779527559	1.0457842519685
TMEM161A	509	0.0801574803149606	0.633527559055118
LPAR2	860	0.135433070866142	0.906530708661417
CTSA	1650	0.259842519685039	2.07368188976378
SUGP2	1416	0.222992125984252	1.33602677165354
SLC12A2	889	0.14	0.646681889763779
SNX24	47	0.00740157480314961	0.0378692913385827
EYA2	8	0.00125984251968504	0.00331811023622047
CNN2	4090	0.644094488188976	5.42965196850394
ABCA7	1443	0.227244094488189	1.4390125984252
SNCAIP	12	0.00188976377952756	0.0042488188976378
DDX20	286	0.0450393700787402	0.278870866141732
BTBD1	513	0.0807874015748032	0.486659842519686
FAR2	315	0.0496062992125984	0.290352755905512
BCAS1	40	0.0062992125984252	0.022244094488189
POU1F1	3	0.00047244094488189	0.00189291338582677
CHI3L2	492	0.0774803149606299	0.644308661417323
SBNO2	467	0.0735433070866142	0.317595275590551
PMS1	909	0.143149606299213	0.998976377952756
HMG20B	1029	0.162047244094488	1.11434645669291
CALCRL	17	0.00267716535433071	0.0136645669291339
TAF11	868	0.136692913385827	0.898554330708661
ANKS1A	216	0.0340157480314961	0.159661417322835
AP3D1	1069	0.168346456692913	0.995696062992126
ZNF76	1122	0.176692913385827	1.20667244094488
SLC9A3R2	19	0.00299212598425197	0.0136976377952756
NTHL1	324	0.0510236220472441	0.407434645669292
UHRF1BP1	473	0.0744881889763779	0.252488188976378
GNAI3	1453	0.228818897637795	1.60002362204724
IPO5	801	0.126141732283465	0.765029921259842
OAT	1269	0.199842519685039	1.54482047244095
WDR3	377	0.0593700787401575	0.333489763779527
PKN2	1212	0.190866141732283	0.916077165354332
WDR18	697	0.109763779527559	0.872549606299212
TRAM2	195	0.0307086614173228	0.124464566929134
NTN1	28	0.00440944881889764	0.0116850393700787
GLP2R	11	0.00173228346456693	0.0031496062992126
MCM10	200	0.031496062992126	0.176181102362205
DGKA	2634	0.414803149606299	3.2898
ERBB3	60	0.00944881889763779	0.047948031496063
ROPN1	18	0.00283464566929134	0.00937795275590551
ANKRD44	3792	0.597165354330709	3.91545984251969
KARS	1619	0.25496062992126	1.95316692913385
ADAT1	847	0.133385826771654	0.959585826771652
PDIA5	50	0.0078740157480315	0.0446692913385827
TBC1D22B	492	0.0774803149606299	0.373765354330708
NDUFB4	1691	0.266299212598425	2.20493700787401
SPEN	1640	0.258267716535433	1.23751338582677
MYLK	94	0.0148031496062992	0.0406173228346457
ZC3H15	1672	0.263307086614173	2.06330393700788
MAP2K4	310	0.0488188976377953	0.278182677165354
TMEM206	458	0.0721259842519685	0.484968503937008
SNAP91	5	0.00078740157480315	0.00209133858267717
SLK	1112	0.17511811023622	0.559110236220473
CYB5R4	1025	0.161417322834646	1.03816377952756
COL17A1	35	0.00551181102362205	0.0151181102362205
GSTO2	245	0.0385826771653543	0.186144881889764
SEC61A2	561	0.0883464566929134	0.518782677165354
PRKCQ	2074	0.326614173228346	1.79145039370079
TLE2	26	0.00409448818897638	0.0195763779527559
ASB1	547	0.0861417322834646	0.590766929133858
FAM107B	2019	0.317952755905512	2.13337795275591
ME1	10	0.0015748031496063	0.00702204724409449
TBC1D1	780	0.122834645669291	0.767922834645669
CDK13	920	0.14488188976378	0.654924409448819
MTHFD2	2015	0.317322834645669	2.50790236220472
SLC9A7	82	0.0129133858267717	0.0458818897637795
FOXJ2	575	0.0905511811023622	0.482856692913386
YBX1	1915	0.301574803149606	1.70516062992126
PDE4A	1037	0.163307086614173	0.779535433070866
PPP2R5A	723	0.113858267716535	0.604634645669291
CTNNA2	16	0.00251968503937008	0.00755118110236221
ELAVL1	805	0.126771653543307	0.677286614173228
TIE1	26	0.00409448818897638	0.014992125984252
DIP2B	649	0.102204724409449	0.465373228346457
SMARCD1	608	0.095748031496063	0.518110236220472
KDM4A	792	0.124724409448819	0.664426771653543
NFYC	1357	0.213700787401575	1.48025196850394
